id;title;memo;start;end;type_id;deal_id;contact_id;app_account_id;agent_id;done
848;vel nisl duis ac nibh fusce;laoreet ut rhoncus aliquet;2018-01-01T00:00:00;2018-01-06T00:00:00;5;975;900;9;93;TRUE
849;id nulla ultrices aliquet maecenas leo odio;eu nibh quisque id;2018-01-03T00:00:00;2018-01-11T00:00:00;4;566;509;5;54;TRUE
850;vel sem sed sagittis nam congue risus semper porta;suspendisse accumsan tortor quis turpis;2018-01-03T00:00:00;2018-01-11T00:00:00;5;799;797;7;72;FALSE
851;vel est donec odio justo sollicitudin ut suscipit a;pretium iaculis;2018-01-01T00:00:00;2018-01-11T00:00:00;5;649;643;6;61;FALSE
852;praesent blandit lacinia erat vestibulum;odio condimentum id;2018-01-01T00:00:00;2018-01-09T00:00:00;5;761;787;7;74;FALSE
853;quam suspendisse potenti nullam porttitor;rutrum neque;2018-01-02T00:00:00;2018-01-10T00:00:00;4;190;155;1;13;FALSE
854;cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam;non lectus aliquam sit amet;2018-01-02T00:00:00;2018-01-10T00:00:00;5;173;193;1;11;FALSE
855;sapien quis libero nullam sit amet turpis elementum ligula vehicula;pede lobortis ligula;2018-01-03T00:00:00;2018-01-08T00:00:00;2;981;947;9;90;FALSE
856;id ligula suspendisse ornare consequat lectus in est risus auctor sed;imperdiet nullam orci pede venenatis non;2018-01-01T00:00:00;2018-01-07T00:00:00;5;418;416;4;40;FALSE
857;donec dapibus duis at;aliquam erat volutpat in congue etiam;2018-01-04T00:00:00;2018-01-09T00:00:00;5;242;288;2;20;FALSE
858;nec molestie sed justo pellentesque viverra pede ac;duis at velit eu est;2018-01-04T00:00:00;2018-01-11T00:00:00;3;782;778;7;71;FALSE
859;porttitor id consequat in consequat ut nulla sed accumsan felis ut at;eget eleifend luctus;2018-01-03T00:00:00;2018-01-06T00:00:00;1;737;721;7;71;FALSE
860;massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst;a ipsum integer a nibh in;2018-01-04T00:00:00;2018-01-06T00:00:00;5;573;549;5;50;FALSE
861;enim lorem ipsum dolor sit amet consectetuer;elementum eu interdum eu tincidunt;2018-01-03T00:00:00;2018-01-10T00:00:00;5;899;862;8;80;FALSE
862;eu magna vulputate luctus cum sociis natoque penatibus et magnis dis;nulla sed accumsan felis;2018-01-02T00:00:00;2018-01-08T00:00:00;3;545;535;5;54;FALSE
863;lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio;sapien placerat ante nulla justo aliquam;2018-01-02T00:00:00;2018-01-06T00:00:00;4;117;129;1;11;FALSE
864;donec posuere metus vitae ipsum aliquam non mauris morbi;nisi at nibh in hac;2018-01-03T00:00:00;2018-01-10T00:00:00;5;413;469;4;42;FALSE
865;orci luctus et ultrices posuere cubilia;et ultrices;2018-01-02T00:00:00;2018-01-06T00:00:00;5;658;618;6;61;FALSE
866;nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt;ut rhoncus aliquet pulvinar;2018-01-04T00:00:00;2018-01-11T00:00:00;5;615;697;6;64;FALSE
867;aliquam lacus morbi quis tortor id nulla ultrices;molestie hendrerit at;2018-09-07T00:00:00;2018-09-07T30:00:00;3;161;198;1;14;FALSE
868;lacinia nisi venenatis tristique fusce congue diam;suspendisse accumsan tortor quis turpis;2018-01-04T00:00:00;2018-01-07T00:00:00;5;305;345;3;32;FALSE
869;quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida;ac nulla sed;2018-01-02T00:00:00;2018-01-10T00:00:00;4;271;241;2;20;FALSE
870;curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet;turpis nec euismod;2018-01-04T00:00:00;2018-01-09T00:00:00;1;211;245;2;20;FALSE
871;iaculis congue vivamus metus;tellus nulla ut erat id mauris;2018-01-03T00:00:00;2018-01-07T00:00:00;5;339;362;3;34;FALSE
872;primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum;integer non velit donec diam neque;2018-01-02T00:00:00;2018-01-11T00:00:00;4;236;244;2;24;FALSE
873;ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor;nec nisi;2018-01-01T00:00:00;2018-01-09T00:00:00;4;676;675;6;62;FALSE
874;blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede;mi in;2018-01-02T00:00:00;2018-01-11T00:00:00;4;264;248;2;23;FALSE
875;sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet;volutpat sapien;2018-01-02T00:00:00;2018-01-11T00:00:00;4;394;396;3;34;FALSE
876;nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum;eleifend luctus ultricies;2018-01-02T00:00:00;2018-01-09T00:00:00;5;795;765;7;71;FALSE
877;donec quis orci eget orci vehicula condimentum;eu nibh quisque id justo;2018-01-02T00:00:00;2018-01-09T00:00:00;4;939;945;9;93;FALSE
878;turpis donec posuere metus vitae ipsum aliquam non mauris morbi;amet nulla quisque arcu libero rutrum;2018-01-01T00:00:00;2018-01-09T00:00:00;5;374;331;3;33;FALSE
879;ipsum praesent blandit lacinia erat vestibulum sed;lorem ipsum dolor;2018-01-02T00:00:00;2018-01-07T00:00:00;1;170;136;1;13;FALSE
880;et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc;rutrum ac;2018-01-02T00:00:00;2018-01-11T00:00:00;5;684;669;6;62;FALSE
881;fermentum donec ut mauris eget massa tempor convallis;proin leo odio porttitor id consequat;2018-01-03T00:00:00;2018-01-11T00:00:00;3;771;704;7;74;FALSE
882;maecenas rhoncus aliquam lacus morbi quis tortor;ornare consequat;2018-01-03T00:00:00;2018-01-07T00:00:00;2;353;374;3;34;FALSE
883;mi pede malesuada in imperdiet et commodo vulputate justo;magnis dis parturient montes nascetur;2018-01-03T00:00:00;2018-01-11T00:00:00;5;132;116;1;13;FALSE
884;sapien varius ut blandit non interdum in;gravida sem praesent id massa;2018-01-03T00:00:00;2018-01-07T00:00:00;5;697;644;6;61;FALSE
885;pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien;cursus vestibulum proin eu mi nulla;2018-01-03T00:00:00;2018-01-08T00:00:00;3;726;775;7;70;FALSE
886;ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent;sed vel enim sit;2018-01-01T00:00:00;2018-01-11T00:00:00;5;692;685;6;63;FALSE
887;massa id nisl venenatis lacinia aenean sit amet;cubilia curae nulla;2018-01-03T00:00:00;2018-01-09T00:00:00;1;271;214;2;24;FALSE
888;mi integer ac neque;aliquam quis turpis;2018-01-04T00:00:00;2018-01-07T00:00:00;5;557;517;5;51;FALSE
889;tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus;maecenas tristique est et;2018-01-03T00:00:00;2018-01-10T00:00:00;3;870;868;8;83;FALSE
890;pretium nisl ut volutpat sapien arcu sed augue;elementum nullam varius nulla facilisi;2018-01-01T00:00:00;2018-01-06T00:00:00;3;389;327;3;32;FALSE
891;tempus vivamus in felis eu sapien cursus vestibulum proin;sem mauris laoreet;2018-01-03T00:00:00;2018-01-09T00:00:00;4;718;773;7;72;FALSE
892;justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse;parturient montes nascetur ridiculus;2018-01-03T00:00:00;2018-01-07T00:00:00;4;908;979;9;92;FALSE
893;ultrices aliquet maecenas leo odio condimentum id luctus;tempor convallis;2018-01-03T00:00:00;2018-01-11T00:00:00;2;258;285;2;20;FALSE
894;malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor;quis turpis eget;2018-01-04T00:00:00;2018-01-07T00:00:00;5;456;478;4;43;FALSE
895;tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis;dui maecenas tristique est;2018-01-04T00:00:00;2018-01-08T00:00:00;5;818;847;8;84;FALSE
896;rhoncus sed vestibulum sit amet cursus id turpis integer;penatibus et;2018-01-04T00:00:00;2018-01-11T00:00:00;5;366;399;3;33;FALSE
897;lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id;magna vestibulum aliquet ultrices erat;2018-01-04T00:00:00;2018-01-08T00:00:00;3;443;417;4;42;FALSE
898;at ipsum ac tellus semper interdum mauris ullamcorper purus sit;velit nec nisi vulputate nonummy;2018-01-02T00:00:00;2018-01-08T00:00:00;5;199;154;1;14;FALSE
899;penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien;molestie hendrerit;2018-01-02T00:00:00;2018-01-07T00:00:00;5;692;698;6;64;FALSE
900;amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum;lobortis sapien sapien non;2018-01-04T00:00:00;2018-01-10T00:00:00;5;536;566;5;52;FALSE
901;ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus;eleifend luctus ultricies eu nibh quisque;2018-01-03T00:00:00;2018-01-10T00:00:00;4;269;238;2;24;TRUE
902;ornare consequat lectus in;ligula suspendisse ornare consequat lectus;2018-01-04T00:00:00;2018-01-08T00:00:00;4;712;796;7;73;TRUE
903;sapien quis libero nullam sit amet turpis elementum ligula vehicula;odio condimentum id luctus;2018-01-01T00:00:00;2018-01-08T00:00:00;4;591;530;5;50;TRUE
904;etiam justo etiam pretium iaculis justo;eu est congue elementum;2018-01-02T00:00:00;2018-01-09T00:00:00;5;456;438;4;40;TRUE
905;natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue;quam sapien varius ut blandit;2018-01-01T00:00:00;2018-01-08T00:00:00;4;152;136;1;14;TRUE
906;accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor;ac nibh fusce;2018-01-04T00:00:00;2018-01-06T00:00:00;5;684;667;6;61;TRUE
907;quis augue luctus tincidunt nulla mollis molestie lorem quisque;risus auctor sed tristique in tempus;2018-01-02T00:00:00;2018-01-07T00:00:00;5;826;845;8;84;TRUE
908;maecenas tincidunt lacus at velit vivamus;lobortis ligula sit amet eleifend;2018-01-03T00:00:00;2018-01-08T00:00:00;5;538;543;5;54;TRUE
909;lobortis sapien sapien non mi;convallis tortor risus dapibus;2018-01-04T00:00:00;2018-01-06T00:00:00;4;158;188;1;10;TRUE
910;orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel;accumsan tortor quis turpis;2018-01-01T00:00:00;2018-01-08T00:00:00;5;446;443;4;43;TRUE
911;blandit non interdum in;pellentesque ultrices phasellus id sapien;2018-01-04T00:00:00;2018-01-07T00:00:00;5;709;781;7;73;TRUE
912;nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in;duis faucibus;2018-01-02T00:00:00;2018-01-07T00:00:00;5;384;384;3;32;TRUE
913;parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor;et magnis dis parturient montes nascetur;2018-01-02T00:00:00;2018-01-08T00:00:00;1;631;647;6;61;TRUE
914;mauris viverra diam vitae quam suspendisse potenti nullam porttitor;quis turpis sed ante vivamus tortor;2018-01-02T00:00:00;2018-01-09T00:00:00;4;388;382;3;33;TRUE
915;at ipsum ac tellus;semper porta volutpat quam;2018-01-03T00:00:00;2018-01-10T00:00:00;4;689;631;6;62;TRUE
916;eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh;turpis integer aliquet massa id lobortis;2018-01-02T00:00:00;2018-01-06T00:00:00;4;911;975;9;90;TRUE
917;elementum nullam varius nulla;tortor id;2018-01-02T00:00:00;2018-01-06T00:00:00;4;962;906;9;93;TRUE
918;hendrerit at vulputate vitae nisl aenean lectus pellentesque eget;eu nibh quisque;2018-01-03T00:00:00;2018-01-08T00:00:00;5;595;502;5;53;TRUE
919;sapien arcu sed augue aliquam erat volutpat in;eget elit sodales scelerisque mauris;2018-01-01T00:00:00;2018-01-07T00:00:00;4;566;593;5;52;TRUE
920;et magnis dis parturient montes nascetur ridiculus mus vivamus;elementum pellentesque quisque;2018-01-03T00:00:00;2018-01-11T00:00:00;5;776;777;7;72;TRUE
921;orci luctus et ultrices posuere cubilia curae mauris;feugiat et eros;2018-01-02T00:00:00;2018-01-11T00:00:00;4;248;292;2;20;TRUE
922;eu est congue elementum in;faucibus accumsan odio curabitur convallis;2018-01-01T00:00:00;2018-01-06T00:00:00;3;419;402;4;43;TRUE
923;vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula;vel pede morbi porttitor lorem id;2018-01-04T00:00:00;2018-01-08T00:00:00;4;911;966;9;94;TRUE
924;morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est;posuere metus vitae ipsum;2018-01-02T00:00:00;2018-01-11T00:00:00;5;206;281;2;20;TRUE
925;ut erat curabitur gravida;non pretium quis;2018-01-03T00:00:00;2018-01-10T00:00:00;5;857;880;8;83;TRUE
926;vitae nisi nam ultrices libero non mattis;eu interdum eu;2018-01-04T00:00:00;2018-01-06T00:00:00;5;401;432;4;40;TRUE
927;libero ut massa volutpat convallis morbi;fusce consequat nulla;2018-01-03T00:00:00;2018-01-10T00:00:00;5;341;342;3;32;TRUE
928;at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum;primis in faucibus orci luctus;2018-01-04T00:00:00;2018-01-06T00:00:00;5;928;960;9;94;TRUE
929;ligula nec sem duis aliquam convallis nunc proin at turpis;ultrices libero non;2018-01-03T00:00:00;2018-01-08T00:00:00;5;224;225;2;21;TRUE
930;nulla nisl nunc nisl duis bibendum;hac habitasse platea dictumst;2018-01-03T00:00:00;2018-01-10T00:00:00;5;368;324;3;32;TRUE
931;fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet;leo pellentesque ultrices mattis odio donec;2018-01-03T00:00:00;2018-01-11T00:00:00;5;900;922;9;91;TRUE
932;proin eu mi nulla ac enim in tempor turpis;aliquet maecenas leo;2018-01-03T00:00:00;2018-01-11T00:00:00;4;209;236;2;23;TRUE
933;odio in hac habitasse platea dictumst maecenas;turpis elementum ligula vehicula;2018-01-03T00:00:00;2018-01-09T00:00:00;4;885;886;8;81;TRUE
934;auctor sed tristique in tempus;lectus vestibulum quam sapien varius;2018-01-01T00:00:00;2018-01-09T00:00:00;5;541;532;5;54;TRUE
935;faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius;amet lobortis sapien sapien non;2018-01-01T00:00:00;2018-01-11T00:00:00;3;750;756;7;73;TRUE
936;vel dapibus at diam nam tristique tortor eu pede;pede ullamcorper augue a suscipit nulla;2018-01-03T00:00:00;2018-01-08T00:00:00;2;241;262;2;24;TRUE
937;orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur;ultrices posuere;2018-01-01T00:00:00;2018-01-11T00:00:00;4;620;672;6;62;TRUE
938;nibh fusce lacus purus aliquet at feugiat non;et ultrices posuere cubilia;2018-01-03T00:00:00;2018-01-11T00:00:00;4;269;219;2;20;TRUE
939;rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam;fermentum donec ut mauris eget massa;2018-01-04T00:00:00;2018-01-10T00:00:00;5;256;208;2;20;TRUE
940;sollicitudin ut suscipit a feugiat et eros vestibulum;id mauris vulputate elementum nullam varius;2018-01-03T00:00:00;2018-01-11T00:00:00;5;232;205;2;24;TRUE
941;blandit ultrices enim lorem ipsum dolor sit amet;tellus in sagittis dui vel;2018-01-01T00:00:00;2018-01-09T00:00:00;2;388;324;3;33;TRUE
942;sapien a libero nam;hac habitasse;2018-01-04T00:00:00;2018-01-09T00:00:00;3;999;920;9;91;TRUE
943;aliquet maecenas leo odio condimentum id luctus;ante ipsum primis in faucibus orci;2018-01-01T00:00:00;2018-01-11T00:00:00;2;810;810;8;83;TRUE
944;dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien;ultrices posuere cubilia curae;2018-01-02T00:00:00;2018-01-10T00:00:00;5;893;875;8;83;TRUE
945;mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus;et magnis dis;2018-01-04T00:00:00;2018-01-06T00:00:00;3;464;485;4;44;TRUE
946;consequat ut nulla sed accumsan felis ut at;vestibulum proin eu mi nulla;2018-01-04T00:00:00;2018-01-11T00:00:00;1;100;154;1;13;TRUE
947;elementum pellentesque quisque porta volutpat erat;ut massa quis;2018-01-01T00:00:00;2018-01-11T00:00:00;2;148;182;1;12;TRUE
948;in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec;et ultrices;2018-01-02T00:00:00;2018-01-07T00:00:00;5;641;617;6;61;TRUE
949;eget rutrum at lorem integer tincidunt;vulputate nonummy maecenas;2018-01-04T00:00:00;2018-01-10T00:00:00;5;200;218;2;22;TRUE
950;bibendum felis sed interdum venenatis turpis enim blandit mi in;magnis dis parturient montes nascetur;2018-01-04T00:00:00;2018-01-09T00:00:00;3;560;551;5;50;FALSE
951;consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit;massa tempor convallis;2018-01-01T00:00:00;2018-01-09T00:00:00;4;150;126;1;13;FALSE
952;dictumst maecenas ut massa quis augue luctus tincidunt nulla;erat eros;2018-01-02T00:00:00;2018-01-11T00:00:00;4;863;812;8;83;FALSE
953;ac consequat metus sapien;pretium quis lectus suspendisse potenti in;2018-01-03T00:00:00;2018-01-07T00:00:00;3;507;589;5;54;FALSE
954;amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur;lacinia nisi venenatis tristique;2018-01-02T00:00:00;2018-01-08T00:00:00;5;426;433;4;40;FALSE
955;in hac habitasse platea dictumst maecenas ut massa;eros vestibulum ac est;2018-01-03T00:00:00;2018-01-09T00:00:00;4;611;615;6;62;FALSE
956;luctus cum sociis natoque penatibus et magnis dis parturient montes;dictumst maecenas;2018-01-03T00:00:00;2018-01-09T00:00:00;5;736;773;7;74;FALSE
957;vestibulum aliquet ultrices erat tortor sollicitudin mi;maecenas rhoncus aliquam lacus;2018-01-02T00:00:00;2018-01-11T00:00:00;4;460;461;4;41;FALSE
958;volutpat eleifend donec ut;eu magna vulputate luctus cum;2018-01-01T00:00:00;2018-01-09T00:00:00;5;851;897;8;81;FALSE
959;morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus;lectus in est;2018-01-02T00:00:00;2018-01-11T00:00:00;5;171;148;1;14;FALSE
960;eget semper rutrum nulla nunc purus;at turpis donec posuere;2018-01-04T00:00:00;2018-01-06T00:00:00;3;740;731;7;74;FALSE
961;aliquet at feugiat non pretium quis lectus suspendisse;elementum in hac habitasse platea dictumst;2018-01-01T00:00:00;2018-01-09T00:00:00;4;935;904;9;91;FALSE
962;cum sociis natoque penatibus et;ut ultrices vel augue vestibulum;2018-01-03T00:00:00;2018-01-08T00:00:00;5;863;875;8;83;FALSE
963;morbi non lectus aliquam sit amet diam in magna;id ligula suspendisse;2018-01-01T00:00:00;2018-01-10T00:00:00;1;313;384;3;31;FALSE
964;aliquam non mauris morbi non lectus aliquam;vel sem sed sagittis nam congue;2018-01-01T00:00:00;2018-01-06T00:00:00;5;421;402;4;41;FALSE
965;nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa;in lectus pellentesque at;2018-01-01T00:00:00;2018-01-07T00:00:00;3;285;251;2;20;FALSE
966;nulla mollis molestie lorem quisque;tortor id;2018-01-04T00:00:00;2018-01-07T00:00:00;5;981;987;9;92;FALSE
967;at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque;curabitur in libero;2018-01-03T00:00:00;2018-01-11T00:00:00;3;619;675;6;61;FALSE
968;sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet;ipsum integer a nibh in;2018-01-03T00:00:00;2018-01-07T00:00:00;3;687;605;6;61;FALSE
969;id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui;sit amet eros suspendisse accumsan;2018-01-01T00:00:00;2018-01-09T00:00:00;5;958;919;9;94;FALSE
970;fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar;nulla nisl;2018-01-02T00:00:00;2018-01-09T00:00:00;2;832;858;8;82;FALSE
971;nonummy integer non velit donec diam;ut odio;2018-01-03T00:00:00;2018-01-08T00:00:00;5;861;827;8;81;FALSE
972;felis fusce posuere felis sed lacus;in faucibus orci luctus et ultrices;2018-01-03T00:00:00;2018-01-07T00:00:00;5;978;978;9;94;FALSE
973;leo pellentesque ultrices mattis odio;proin leo odio porttitor id consequat;2018-01-01T00:00:00;2018-01-10T00:00:00;4;333;309;3;32;FALSE
974;interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et;aliquam quis;2018-01-04T00:00:00;2018-01-06T00:00:00;4;808;887;8;80;FALSE
975;in felis donec semper;in sapien iaculis congue vivamus metus;2018-01-02T00:00:00;2018-01-08T00:00:00;5;963;943;9;90;FALSE
976;rutrum neque aenean auctor gravida sem praesent id massa id nisl;tempor convallis nulla;2018-01-03T00:00:00;2018-01-11T00:00:00;5;466;479;4;44;FALSE
977;auctor sed tristique in tempus;in leo maecenas pulvinar lobortis;2018-01-02T00:00:00;2018-01-10T00:00:00;5;460;418;4;43;FALSE
978;semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum;erat curabitur gravida nisi at nibh;2018-01-03T00:00:00;2018-01-10T00:00:00;5;258;257;2;23;FALSE
979;in congue etiam justo etiam pretium iaculis justo in hac habitasse;at turpis;2018-01-01T00:00:00;2018-01-08T00:00:00;5;314;379;3;34;FALSE
980;phasellus in felis donec semper sapien a libero nam dui;nisl duis;2018-01-04T00:00:00;2018-01-09T00:00:00;4;508;555;5;51;FALSE
981;mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc;nulla suspendisse potenti cras in;2018-01-02T00:00:00;2018-01-07T00:00:00;5;140;176;1;11;FALSE
982;libero rutrum ac lobortis vel dapibus at diam nam tristique tortor;vestibulum aliquet;2018-01-01T00:00:00;2018-01-06T00:00:00;3;850;887;8;80;FALSE
983;nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis;lobortis ligula sit amet eleifend pede;2018-01-01T00:00:00;2018-01-06T00:00:00;2;957;966;9;94;FALSE
984;dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis;in faucibus orci luctus;2018-01-02T00:00:00;2018-01-10T00:00:00;4;519;536;5;51;FALSE
985;nulla justo aliquam quis turpis eget elit sodales scelerisque mauris;mauris eget massa tempor;2018-01-03T00:00:00;2018-01-06T00:00:00;3;979;902;9;91;FALSE
986;sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis;consequat in consequat ut nulla sed;2018-01-04T00:00:00;2018-01-06T00:00:00;2;192;148;1;13;FALSE
987;ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus;integer ac neque duis bibendum morbi;2018-01-02T00:00:00;2018-01-08T00:00:00;4;231;298;2;23;FALSE
988;ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci;proin eu mi nulla ac;2018-01-02T00:00:00;2018-01-06T00:00:00;5;516;563;5;54;FALSE
989;ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam;semper rutrum nulla nunc purus phasellus;2018-01-04T00:00:00;2018-01-09T00:00:00;1;535;537;5;54;FALSE
990;sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis;vestibulum ante ipsum primis;2018-01-04T00:00:00;2018-01-10T00:00:00;5;288;292;2;20;FALSE
991;vel nisl duis ac nibh fusce;dictumst maecenas;2018-01-04T00:00:00;2018-01-06T00:00:00;4;381;341;3;30;FALSE
992;et ultrices posuere cubilia curae duis faucibus accumsan odio;consectetuer eget rutrum;2018-01-04T00:00:00;2018-01-06T00:00:00;5;959;927;9;90;FALSE
993;tempor convallis nulla neque libero convallis eget;suspendisse potenti cras;2018-01-04T00:00:00;2018-01-11T00:00:00;4;774;744;7;71;FALSE
994;nulla quisque arcu libero rutrum ac lobortis vel;et ultrices posuere cubilia;2018-01-03T00:00:00;2018-01-10T00:00:00;5;974;926;9;94;FALSE
995;congue eget semper rutrum nulla nunc purus phasellus in;posuere cubilia curae nulla dapibus dolor;2018-01-01T00:00:00;2018-01-11T00:00:00;4;502;538;5;53;FALSE
996;ut at dolor quis odio consequat varius integer ac leo pellentesque;felis fusce;2018-01-04T00:00:00;2018-01-09T00:00:00;4;827;843;8;83;FALSE
997;id consequat in consequat;in faucibus orci luctus;2018-01-02T00:00:00;2018-01-07T00:00:00;4;418;435;4;40;FALSE
998;in hac habitasse platea dictumst aliquam augue quam;justo pellentesque viverra;2018-01-03T00:00:00;2018-01-07T00:00:00;5;181;161;1;14;FALSE
999;eget eros elementum pellentesque quisque porta;a ipsum integer a nibh in;2018-01-02T00:00:00;2018-01-06T00:00:00;4;384;341;3;32;FALSE
1000;rhoncus aliquam lacus morbi quis tortor;eros suspendisse accumsan tortor;2018-01-01T00:00:00;2018-01-07T00:00:00;4;190;120;1;11;FALSE
